"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"28/04/2026","1.140,25","1.140,25","1.140,25","1.140,25","","0,84%"
"27/04/2026","1.130,75","1.129,75","1.130,75","1.129,75","","-0,79%"
"23/04/2026","1.139,75","1.139,75","1.139,75","1.139,75","","0,31%"
"22/04/2026","1.136,25","1.136,25","1.136,25","1.136,25","","-1,24%"
"21/04/2026","1.150,50","1.150,50","1.150,50","1.150,50","","1,30%"
"20/04/2026","1.135,75","1.135,75","1.135,75","1.135,75","","2,44%"
"16/04/2026","1.108,75","1.108,75","1.108,75","1.108,75","","-1,33%"
"15/04/2026","1.123,75","1.123,75","1.123,75","1.123,75","","0,31%"
"14/04/2026","1.120,25","1.120,25","1.120,25","1.120,25","","1,61%"
"13/04/2026","1.102,50","1.102,50","1.102,50","1.102,50","","-2,54%"
"09/04/2026","1.131,25","1.131,25","1.131,25","1.131,25","","-1,35%"
"08/04/2026","1.146,75","1.146,75","1.146,75","1.146,75","","1,01%"
"07/04/2026","1.135,25","1.135,25","1.135,25","1.135,25","","-2,45%"
"06/04/2026","1.163,75","1.163,75","1.163,75","1.163,75","","-1,10%"
"02/04/2026","1.176,75","1.176,75","1.176,75","1.176,75","","1,40%"
"01/04/2026","1.160,50","1.160,50","1.160,50","1.160,50","","0,02%"
"31/03/2026","1.160,25","1.160,25","1.160,25","1.160,25","","-0,75%"
"30/03/2026","1.169,00","1.169,00","1.169,00","1.169,00","","3,25%"
"26/03/2026","1.132,25","1.132,25","1.132,25","1.132,25","","0,47%"
"25/03/2026","1.127,00","1.127,00","1.127,00","1.127,00","","0,42%"
"24/03/2026","1.122,25","1.122,25","1.122,25","1.122,25","","-3,61%"
"18/03/2026","1.164,25","1.164,25","1.164,25","1.164,25","","1,17%"
"17/03/2026","1.150,75","1.150,75","1.150,75","1.150,75","","-0,71%"
"16/03/2026","1.159,00","1.159,00","1.159,00","1.159,00","","0,52%"
"12/03/2026","1.153,00","1.153,00","1.153,00","1.153,00","","2,35%"
"11/03/2026","1.126,50","1.126,50","1.126,50","1.126,50","","0,63%"
"10/03/2026","1.119,50","1.119,50","1.119,50","1.119,50","","1,98%"
"09/03/2026","1.097,75","1.097,75","1.097,75","1.097,75","","1,86%"
"05/03/2026","1.077,75","1.077,75","1.077,75","1.077,75","","3,80%"
"04/03/2026","1.038,25","1.038,25","1.038,25","1.038,25","","0,65%"
"03/03/2026","1.031,50","1.031,50","1.031,50","1.031,50","","-0,31%"
"02/03/2026","1.034,75","1.034,75","1.034,75","1.034,75","","0,93%"
"26/02/2026","1.025,25","1.025,25","1.025,25","1.025,25","","0,79%"
"25/02/2026","1.017,25","1.017,25","1.017,25","1.017,25","","-1,57%"
"24/02/2026","1.033,50","1.033,50","1.033,50","1.033,50","","0,27%"
"23/02/2026","1.030,75","1.030,75","1.030,75","1.030,75","","-1,01%"
"19/02/2026","1.041,25","1.041,25","1.041,25","1.041,25","","1,19%"
"16/02/2026","1.029,00","1.029,00","1.029,00","1.029,00","","-0,48%"
"12/02/2026","1.034,00","1.034,00","1.034,00","1.034,00","","1,57%"
"11/02/2026","1.018,00","1.018,00","1.018,00","1.018,00","","-0,34%"
"10/02/2026","1.021,50","1.021,50","1.021,50","1.021,50","","-0,68%"
"09/02/2026","1.028,50","1.028,50","1.028,50","1.028,50","","-0,48%"
"05/02/2026","1.033,50","1.033,50","1.033,50","1.033,50","","-1,10%"
"04/02/2026","1.045,00","1.045,00","1.045,00","1.045,00","","-0,85%"
"03/02/2026","1.054,00","1.054,00","1.054,00","1.054,00","","-0,21%"
"29/01/2026","1.056,25","1.056,25","1.056,25","1.056,25","","-1,65%"
"28/01/2026","1.074,00","1.074,00","1.074,00","1.074,00","","0,26%"
"27/01/2026","1.071,25","1.071,25","1.071,25","1.071,25","","1,28%"
"26/01/2026","1.057,75","1.057,75","1.057,75","1.057,75","","2,62%"
"22/01/2026","1.030,75","1.030,75","1.030,75","1.030,75","","0,51%"
"21/01/2026","1.025,50","1.025,50","1.025,50","1.025,50","","1,01%"
"20/01/2026","1.015,25","1.015,25","1.015,25","1.015,25","","1,17%"
"19/01/2026","1.003,50","1.003,50","1.003,50","1.003,50","","1,16%"
"15/01/2026","992,00","992,00","992,00","992,00","","1,56%"
"14/01/2026","976,75","976,75","976,75","976,75","","0,10%"
"13/01/2026","975,75","975,75","975,75","975,75","","-0,15%"
"12/01/2026","977,25","977,25","977,25","977,25","","0,77%"
"08/01/2026","969,75","969,75","969,75","969,75","","-1,07%"
"07/01/2026","980,25","980,25","980,25","980,25","","0,41%"
"06/01/2026","976,25","976,25","976,25","976,25","","0,59%"
"05/01/2026","970,50","970,50","970,50","970,50","","-0,44%"
"02/01/2026","974,75","974,75","974,75","974,75","","-0,97%"
"30/12/2025","984,25","984,25","984,25","984,25","","-1,08%"
"29/12/2025","995,00","995,00","995,00","995,00","","-0,87%"
"26/12/2025","1.003,75","1.003,75","1.003,75","1.003,75","","1,34%"
"23/12/2025","990,50","990,50","990,50","990,50","","0,41%"
"22/12/2025","986,50","986,50","986,50","986,50","","3,33%"
"18/12/2025","954,75","954,75","954,75","954,75","","-1,42%"
"17/12/2025","968,50","968,50","968,50","968,50","","0,21%"
"16/12/2025","966,50","966,50","966,50","966,50","","0,10%"
"15/12/2025","965,50","965,50","965,50","965,50","","-0,77%"
"11/12/2025","973,00","973,00","973,00","973,00","","-0,36%"
"10/12/2025","976,50","976,50","976,50","976,50","","0,54%"
"09/12/2025","971,25","971,25","971,25","971,25","","-0,84%"
"08/12/2025","979,50","979,50","979,50","979,50","","-1,73%"
"04/12/2025","996,75","996,75","996,75","996,75","","0,83%"
"03/12/2025","988,50","988,50","988,50","988,50","","-0,30%"
"02/12/2025","991,50","991,50","991,50","991,50","","-0,03%"
"01/12/2025","991,75","991,75","991,75","991,75","","0,48%"
"27/11/2025","987,00","987,00","987,00","987,00","","0,66%"
"26/11/2025","980,50","980,50","980,50","980,50","","1,42%"
"25/11/2025","966,75","966,75","966,75","966,75","","0,65%"
"24/11/2025","960,50","960,50","960,50","960,50","","-1,71%"
"20/11/2025","977,25","977,25","977,25","977,25","","-1,21%"
"19/11/2025","989,25","989,25","989,25","989,25","","-1,71%"
"18/11/2025","1.006,50","1.006,50","1.006,50","1.006,50","","0,30%"
"17/11/2025","1.003,50","1.003,50","1.003,50","1.003,50","","1,13%"
"13/11/2025","992,25","992,25","992,25","992,25","","4,06%"
"12/11/2025","953,50","953,50","953,50","953,50","","-0,42%"
"11/11/2025","957,50","957,50","957,50","957,50","","-2,45%"
"10/11/2025","981,50","981,50","981,50","981,50","","0,49%"
"06/11/2025","976,75","976,75","976,75","976,75","","-0,71%"
"05/11/2025","983,75","983,75","983,75","983,75","","1,21%"
"04/11/2025","972,00","972,00","972,00","972,00","","-0,77%"
"03/11/2025","979,50","974,00","979,50","974,00","","-2,00%"
"30/10/2025","999,50","999,50","999,50","999,50","","-0,45%"
"29/10/2025","1.004,00","1.004,00","1.004,00","1.004,00","","-0,05%"
"28/10/2025","1.004,50","1.004,50","1.004,50","1.004,50","","-1,52%"
"27/10/2025","1.020,00","1.020,00","1.020,00","1.020,00","","-1,71%"
"23/10/2025","1.037,75","1.037,75","1.037,75","1.037,75","","-0,84%"
"22/10/2025","1.046,50","1.046,50","1.046,50","1.046,50","","0,58%"
"21/10/2025","1.040,50","1.040,50","1.040,50","1.040,50","","-0,88%"
"16/10/2025","1.049,75","1.049,75","1.049,75","1.049,75","","0,17%"
"15/10/2025","1.048,00","1.048,00","1.048,00","1.048,00","","0,05%"
"14/10/2025","1.047,50","1.047,50","1.047,50","1.047,50","","1,87%"
"13/10/2025","1.028,25","1.028,25","1.028,25","1.028,25","","-2,81%"
"09/10/2025","1.058,00","1.058,00","1.058,00","1.058,00","","-0,96%"
"08/10/2025","1.068,25","1.068,25","1.068,25","1.068,25","","0,87%"
"07/10/2025","1.059,00","1.059,00","1.059,00","1.059,00","","1,34%"
"06/10/2025","1.045,00","1.045,00","1.045,00","1.045,00","","-0,05%"
"02/10/2025","1.045,50","1.045,50","1.045,50","1.045,50","","-0,33%"
"01/10/2025","1.049,00","1.049,00","1.049,00","1.049,00","","1,28%"
"30/09/2025","1.035,75","1.035,75","1.035,75","1.035,75","","1,27%"
"29/09/2025","1.022,75","1.022,75","1.022,75","1.022,75","","-0,10%"
"25/09/2025","1.023,75","1.023,75","1.023,75","1.023,75","","-1,16%"
"24/09/2025","1.035,75","1.035,75","1.035,75","1.035,75","","0,66%"
"23/09/2025","1.029,00","1.029,00","1.029,00","1.029,00","","0,37%"
"22/09/2025","1.025,25","1.025,25","1.025,25","1.025,25","","-1,28%"
"18/09/2025","1.038,50","1.038,50","1.038,50","1.038,50","","-0,19%"
"17/09/2025","1.040,50","1.040,50","1.040,50","1.040,50","","0,14%"
"11/09/2025","1.039,00","1.039,00","1.039,00","1.039,00","","-0,02%"
"10/09/2025","1.039,25","1.039,25","1.039,25","1.039,25","","1,00%"
"09/09/2025","1.029,00","1.029,00","1.029,00","1.029,00","","-1,29%"
"08/09/2025","1.042,50","1.042,50","1.042,50","1.042,50","","0,90%"
"03/09/2025","1.033,25","1.033,25","1.033,25","1.033,25","","0,17%"
"02/09/2025","1.031,50","1.031,50","1.031,50","1.031,50","","-0,48%"
"01/09/2025","1.036,50","1.036,50","1.036,50","1.036,50","","1,64%"
"28/08/2025","1.019,75","1.019,75","1.019,75","1.019,75","","-1,69%"
"27/08/2025","1.037,25","1.037,25","1.037,25","1.037,25","","-0,46%"
"26/08/2025","1.042,00","1.042,00","1.042,00","1.042,00","","-0,05%"
"25/08/2025","1.042,50","1.042,50","1.042,50","1.042,50","","-1,02%"
"21/08/2025","1.053,25","1.053,25","1.053,25","1.053,25","","1,30%"
"20/08/2025","1.039,75","1.039,75","1.039,75","1.039,75","","-0,72%"
"19/08/2025","1.047,25","1.047,25","1.047,25","1.047,25","","-0,55%"
"18/08/2025","1.053,00","1.053,00","1.053,00","1.053,00","","0,29%"
"14/08/2025","1.050,00","1.050,00","1.050,00","1.050,00","","1,97%"
"13/08/2025","1.029,75","1.029,75","1.029,75","1.029,75","","-0,68%"
"12/08/2025","1.036,75","1.036,75","1.036,75","1.036,75","","1,02%"
"11/08/2025","1.026,25","1.026,25","1.026,25","1.026,25","","3,32%"
"07/08/2025","993,25","993,25","993,25","993,25","","0,00%"
"06/08/2025","993,25","993,25","993,25","993,25","","-0,43%"
"05/08/2025","997,50","997,50","997,50","997,50","","-0,77%"
"04/08/2025","1.005,25","982,75","1.005,25","982,75","","2,63%"
"31/07/2025","979,50","979,50","979,50","979,50","","0,00%"
"30/07/2025","979,50","979,50","979,50","979,50","","-1,38%"
"29/07/2025","993,25","993,25","993,25","993,25","","0,40%"
"28/07/2025","989,25","989,25","989,25","989,25","","-0,98%"
"24/07/2025","999,00","999,00","999,00","999,00","","-1,11%"
"23/07/2025","1.010,25","1.010,25","1.010,25","1.010,25","","0,65%"
"22/07/2025","1.003,75","1.003,75","1.003,75","1.003,75","","1,18%"
"21/07/2025","992,00","992,00","992,00","992,00","","-1,17%"
"17/07/2025","1.003,75","1.003,75","1.003,75","1.003,75","","3,08%"
"16/07/2025","973,75","973,75","973,75","973,75","","-0,59%"
"15/07/2025","979,50","979,50","979,50","979,50","","1,16%"
"14/07/2025","968,25","965,50","968,25","965,50","","1,20%"
"10/07/2025","956,75","956,75","956,75","956,75","","0,71%"
"09/07/2025","950,00","950,00","950,00","950,00","","-0,37%"
"08/07/2025","953,50","953,50","953,50","953,50","","-0,29%"
"07/07/2025","956,25","956,25","956,25","956,25","","1,14%"
"03/07/2025","945,50","945,50","945,50","945,50","","-1,05%"
"02/07/2025","955,50","955,50","955,50","955,50","","0,10%"
"01/07/2025","954,50","954,50","954,50","954,50","","1,52%"
"30/06/2025","940,25","940,25","940,25","940,25","","-0,40%"
"25/06/2025","944,00","944,00","944,00","944,00","","1,51%"
"24/06/2025","930,00","930,00","930,00","930,00","","-0,27%"
"23/06/2025","932,50","932,50","932,50","932,50","","-2,53%"
"19/06/2025","956,75","956,75","956,75","956,75","","-0,08%"
"18/06/2025","957,50","957,50","957,50","957,50","","-0,39%"
"17/06/2025","961,25","961,25","961,25","961,25","","0,39%"
"16/06/2025","957,50","957,50","957,50","957,50","","3,60%"
"12/06/2025","924,25","924,25","924,25","924,25","","1,54%"
"11/06/2025","910,25","910,25","910,25","910,25","","0,28%"
"10/06/2025","907,75","907,75","907,75","907,75","","-0,79%"
"09/06/2025","915,00","915,00","915,00","915,00","","-1,08%"
"05/06/2025","925,00","925,00","925,00","925,00","","0,22%"
"04/06/2025","923,00","923,00","923,00","923,00","","-0,65%"
"03/06/2025","929,00","929,00","929,00","929,00","","0,16%"
"02/06/2025","927,50","927,50","927,50","927,50","","1,39%"
"29/05/2025","914,75","914,75","914,75","914,75","","-1,27%"
"28/05/2025","926,50","926,50","926,50","926,50","","0,43%"
"27/05/2025","922,50","922,50","922,50","922,50","","1,10%"
"26/05/2025","912,50","912,50","912,50","912,50","","0,94%"
"22/05/2025","904,00","904,00","904,00","904,00","","0,78%"
"21/05/2025","897,00","897,00","897,00","897,00","","-1,48%"
"20/05/2025","910,50","910,50","910,50","910,50","","-0,41%"
"19/05/2025","914,25","914,25","914,25","914,25","","2,29%"
"15/05/2025","893,75","893,75","893,75","893,75","","-1,19%"
"14/05/2025","904,50","904,50","904,50","904,50","","-0,30%"
"13/05/2025","907,25","907,25","907,25","907,25","","2,40%"
"12/05/2025","886,00","886,00","886,00","886,00","","0,51%"
"08/05/2025","881,50","881,50","881,50","881,50","","-0,06%"
"07/05/2025","882,00","882,00","882,00","882,00","","0,37%"
"06/05/2025","878,75","878,75","878,75","878,75","","-2,14%"
"05/05/2025","898,00","898,00","898,00","898,00","","-2,10%"
"01/05/2025","917,25","917,25","917,25","917,25","","-0,27%"
"29/04/2025","919,75","919,75","919,75","919,75","","-0,78%"
"28/04/2025","927,00","927,00","927,00","927,00","","-1,98%"
"24/04/2025","945,75","945,75","945,75","945,75","","0,11%"
"23/04/2025","944,75","944,75","944,75","944,75","","0,29%"
"22/04/2025","942,00","942,00","942,00","942,00","","0,61%"
"21/04/2025","936,25","936,25","936,25","936,25","","0,46%"
"17/04/2025","932,00","932,00","932,00","932,00","","-1,79%"
"16/04/2025","949,00","949,00","949,00","949,00","","-0,45%"
"15/04/2025","953,25","953,25","953,25","953,25","","-0,50%"
"14/04/2025","958,00","958,00","958,00","958,00","","-5,05%"
"10/04/2025","1.009,00","1.009,00","1.009,00","1.009,00","","1,51%"
"09/04/2025","994,00","994,00","994,00","994,00","","0,94%"
"08/04/2025","984,75","984,75","984,75","984,75","","-3,15%"
"07/04/2025","1.016,75","1.019,50","1.019,50","1.016,75","","-4,10%"
"03/04/2025","1.060,25","1.060,25","1.060,25","1.060,25","","-1,83%"
"02/04/2025","1.080,00","1.080,00","1.080,00","1.080,00","","-0,69%"
"01/04/2025","1.087,50","1.087,50","1.087,50","1.087,50","","1,23%"
"27/03/2025","1.074,25","1.074,25","1.074,25","1.074,25","","1,49%"
"26/03/2025","1.058,50","1.058,50","1.058,50","1.058,50","","2,22%"
"25/03/2025","1.035,50","1.035,50","1.035,50","1.035,50","","0,66%"
"24/03/2025","1.028,75","1.035,25","1.035,25","1.028,75","","-2,21%"
"20/03/2025","1.052,00","1.052,00","1.052,00","1.052,00","","-0,36%"
"19/03/2025","1.055,75","1.055,75","1.055,75","1.055,75","","0,98%"
"18/03/2025","1.045,50","1.045,50","1.045,50","1.045,50","","0,99%"
"17/03/2025","1.035,25","1.035,25","1.035,25","1.035,25","","-2,06%"
"13/03/2025","1.057,00","1.057,00","1.057,00","1.057,00","","-1,79%"
"12/03/2025","1.076,25","1.076,25","1.076,25","1.076,25","","0,21%"
"11/03/2025","1.074,00","1.074,00","1.074,00","1.074,00","","0,14%"
"10/03/2025","1.072,50","1.080,25","1.080,25","1.072,50","","-2,85%"
"06/03/2025","1.104,00","1.104,00","1.104,00","1.104,00","","2,94%"
"05/03/2025","1.072,50","1.072,50","1.072,50","1.072,50","","1,83%"
"04/03/2025","1.053,25","1.053,25","1.053,25","1.053,25","","2,26%"
"03/03/2025","1.030,00","1.048,25","1.048,25","1.030,00","","-2,90%"
"27/02/2025","1.060,75","1.060,75","1.060,75","1.060,75","","0,40%"
"26/02/2025","1.056,50","1.056,50","1.056,50","1.056,50","","-1,03%"
"25/02/2025","1.067,50","1.067,50","1.067,50","1.067,50","","-0,07%"
"24/02/2025","1.068,25","1.073,50","1.073,50","1.068,25","","-2,42%"
"20/02/2025","1.094,75","1.094,75","1.094,75","1.094,75","","0,57%"
"19/02/2025","1.088,50","1.088,50","1.088,50","1.088,50","","-0,21%"
"18/02/2025","1.090,75","1.090,75","1.090,75","1.090,75","","3,32%"
"17/02/2025","1.055,75","1.069,75","1.069,75","1.055,75","","-0,38%"
"13/02/2025","1.059,75","1.059,75","1.059,75","1.059,75","","-0,91%"
"12/02/2025","1.069,50","1.069,50","1.069,50","1.069,50","","-1,88%"
"11/02/2025","1.090,00","1.090,00","1.090,00","1.090,00","","1,07%"
"10/02/2025","1.078,50","1.078,50","1.078,50","1.078,50","","0,07%"
"06/02/2025","1.077,75","1.077,75","1.077,75","1.077,75","","2,16%"
"05/02/2025","1.055,00","1.055,00","1.055,00","1.055,00","","1,20%"
"04/02/2025","1.042,50","1.042,50","1.042,50","1.042,50","","1,07%"
"03/02/2025","1.031,50","1.032,25","1.032,25","1.031,50","","0,98%"
"30/01/2025","1.021,50","1.021,50","1.021,50","1.021,50","","-0,99%"
"27/01/2025","1.031,75","1.030,75","1.031,75","1.030,75","","0,78%"
"23/01/2025","1.023,75","1.023,75","1.023,75","1.023,75","","1,89%"
"22/01/2025","1.004,75","1.004,75","1.004,75","1.004,75","","-0,05%"
"21/01/2025","1.005,25","1.005,25","1.005,25","1.005,25","","1,21%"
"20/01/2025","993,25","993,25","993,25","993,25","","0,79%"
"17/01/2025","985,50","985,50","985,50","985,50","","-0,71%"
"16/01/2025","992,50","992,50","992,50","992,50","","-4,91%"
"15/01/2025","1.043,75","1.043,75","1.043,75","1.043,75","","0,58%"
"14/01/2025","1.037,75","1.037,75","1.037,75","1.037,75","","-2,79%"
"13/01/2025","1.067,50","1.067,50","1.067,50","1.067,50","","1,96%"
"10/01/2025","1.047,00","1.047,00","1.047,00","1.047,00","","1,75%"
"09/01/2025","1.029,00","1.029,00","1.029,00","1.029,00","","-1,65%"
"08/01/2025","1.046,25","1.046,25","1.046,25","1.046,25","","-0,26%"
"07/01/2025","1.049,00","1.049,00","1.049,00","1.049,00","","0,94%"
"06/01/2025","1.039,25","1.039,25","1.039,25","1.039,25","","-0,98%"
"03/01/2025","1.049,50","1.049,50","1.049,50","1.049,50","","0,21%"
"02/01/2025","1.047,25","1.047,25","1.047,25","1.047,25","","-3,57%"
"31/12/2024","1.086,00","1.086,00","1.086,00","1.086,00","","-1,38%"
"30/12/2024","1.101,25","1.101,25","1.101,25","1.101,25","","-0,92%"
"27/12/2024","1.111,50","1.111,50","1.111,50","1.111,50","","1,39%"
"26/12/2024","1.096,25","1.096,25","1.096,25","1.096,25","","0,53%"
"24/12/2024","1.090,50","1.090,50","1.090,50","1.090,50","","-0,09%"
"23/12/2024","1.091,50","1.091,50","1.091,50","1.091,50","","3,34%"
"20/12/2024","1.056,25","1.056,25","1.056,25","1.056,25","","0,12%"
"19/12/2024","1.055,00","1.055,00","1.055,00","1.055,00","","0,26%"
"18/12/2024","1.052,25","1.052,25","1.052,25","1.052,25","","-3,84%"
"17/12/2024","1.094,25","1.094,25","1.094,25","1.094,25","","-0,57%"
"16/12/2024","1.100,50","1.100,50","1.100,50","1.100,50","","-5,74%"
"13/12/2024","1.167,50","1.167,50","1.167,50","1.167,50","","0,43%"
"12/12/2024","1.162,50","1.162,50","1.162,50","1.162,50","","0,74%"
"11/12/2024","1.154,00","1.154,00","1.154,00","1.154,00","","-1,09%"
"10/12/2024","1.166,75","1.166,75","1.166,75","1.166,75","","-2,73%"
"09/12/2024","1.199,50","1.199,50","1.199,50","1.199,50","","-0,66%"
"06/12/2024","1.207,50","1.207,50","1.207,50","1.207,50","","0,25%"
"05/12/2024","1.204,50","1.204,50","1.204,50","1.204,50","","1,43%"
"04/12/2024","1.187,50","1.187,50","1.187,50","1.187,50","","-0,73%"
"03/12/2024","1.196,25","1.196,25","1.196,25","1.196,25","","2,37%"
"02/12/2024","1.168,50","1.168,50","1.168,50","1.168,50","","-0,93%"
"29/11/2024","1.179,50","1.179,50","1.179,50","1.179,50","","3,60%"
"28/11/2024","1.138,50","1.138,50","1.138,50","1.138,50","","2,59%"
"27/11/2024","1.109,75","1.109,75","1.109,75","1.109,75","","2,16%"
"26/11/2024","1.086,25","1.086,25","1.086,25","1.086,25","","0,37%"
"25/11/2024","1.082,25","1.082,25","1.082,25","1.082,25","","0,86%"
"22/11/2024","1.073,00","1.073,00","1.073,00","1.073,00","","-2,14%"
"21/11/2024","1.096,50","1.096,50","1.096,50","1.096,50","","-0,54%"
"20/11/2024","1.102,50","1.102,50","1.102,50","1.102,50","","-1,78%"
"19/11/2024","1.122,50","1.122,50","1.122,50","1.122,50","","1,22%"
"18/11/2024","1.109,00","1.109,00","1.109,00","1.109,00","","-4,97%"
"15/11/2024","1.167,00","1.167,00","1.167,00","1.167,00","","1,59%"
"14/11/2024","1.148,75","1.148,75","1.148,75","1.148,75","","-1,31%"
"13/11/2024","1.164,00","1.164,00","1.164,00","1.164,00","","-1,15%"
"12/11/2024","1.177,50","1.177,50","1.177,50","1.177,50","","-1,40%"
"11/11/2024","1.194,25","1.194,25","1.194,25","1.194,25","","1,42%"
"08/11/2024","1.177,50","1.177,50","1.177,50","1.177,50","","2,95%"
"07/11/2024","1.143,75","1.143,75","1.143,75","1.143,75","","0,75%"
"06/11/2024","1.135,25","1.135,25","1.135,25","1.135,25","","0,40%"
"05/11/2024","1.130,75","1.130,75","1.130,75","1.130,75","","-0,79%"
"04/11/2024","1.139,75","1.139,75","1.139,75","1.139,75","","0,33%"
"01/11/2024","1.136,00","1.136,00","1.136,00","1.136,00","","3,72%"
"30/10/2024","1.095,25","1.095,25","1.095,25","1.095,25","","1,06%"
"29/10/2024","1.083,75","1.083,75","1.083,75","1.083,75","","2,10%"
"28/10/2024","1.061,50","1.061,50","1.061,50","1.061,50","","-0,54%"
"25/10/2024","1.067,25","1.067,25","1.067,25","1.067,25","","-0,97%"
"24/10/2024","1.077,75","1.077,75","1.077,75","1.077,75","","2,74%"
"23/10/2024","1.049,00","1.049,00","1.049,00","1.049,00","","1,92%"
"22/10/2024","1.029,25","1.029,25","1.029,25","1.029,25","","1,40%"
"21/10/2024","1.015,00","1.015,00","1.015,00","1.015,00","","1,20%"
"18/10/2024","1.003,00","1.003,00","1.003,00","1.003,00","","-0,40%"
"17/10/2024","1.007,00","1.007,00","1.007,00","1.007,00","","-1,10%"
"16/10/2024","1.018,25","1.018,25","1.018,25","1.018,25","","0,74%"
"15/10/2024","1.010,75","1.010,75","1.010,75","1.010,75","","-0,64%"
"14/10/2024","1.017,25","1.017,25","1.017,25","1.017,25","","1,73%"
"11/10/2024","1.000,00","1.000,00","1.000,00","1.000,00","","-1,33%"
"10/10/2024","1.013,50","1.013,50","1.013,50","1.013,50","","0,07%"
"09/10/2024","1.012,75","1.012,75","1.012,75","1.012,75","","-0,22%"
"08/10/2024","1.015,00","1.015,00","1.015,00","1.015,00","","-1,17%"
"07/10/2024","1.027,00","1.027,00","1.027,00","1.027,00","","-1,60%"
"04/10/2024","1.043,75","1.043,75","1.043,75","1.043,75","","3,11%"
"03/10/2024","1.012,25","1.012,25","1.012,25","1.012,25","","-2,03%"
"02/10/2024","1.033,25","1.033,25","1.033,25","1.033,25","","3,48%"
"01/10/2024","998,50","998,50","998,50","998,50","","-0,20%"
"30/09/2024","1.000,50","1.000,50","1.000,50","1.000,50","","-0,89%"
"27/09/2024","1.009,50","1.009,50","1.009,50","1.009,50","","-1,22%"
"26/09/2024","1.022,00","1.022,00","1.022,00","1.022,00","","2,51%"
"25/09/2024","997,00","997,00","997,00","997,00","","1,63%"
"24/09/2024","981,00","981,00","981,00","981,00","","1,98%"
"23/09/2024","962,00","962,00","962,00","962,00","","0,16%"
"20/09/2024","960,50","960,50","960,50","960,50","","2,78%"
"19/09/2024","934,50","934,50","934,50","934,50","","1,27%"
"18/09/2024","922,75","922,75","922,75","922,75","","2,41%"
"17/09/2024","901,00","901,00","901,00","901,00","","-1,69%"
"13/09/2024","916,50","916,50","916,50","916,50","","-1,19%"
"12/09/2024","927,50","927,50","927,50","927,50","","1,31%"
"11/09/2024","915,50","915,50","915,50","915,50","","-0,14%"
"10/09/2024","916,75","916,75","916,75","916,75","","0,47%"
"09/09/2024","912,50","912,50","912,50","912,50","","-0,71%"
"06/09/2024","919,00","919,00","919,00","919,00","","-0,84%"
"05/09/2024","926,75","926,75","926,75","926,75","","1,12%"
"04/09/2024","916,50","916,50","916,50","916,50","","-0,43%"
"03/09/2024","920,50","920,50","920,50","920,50","","-0,78%"
"02/09/2024","927,75","927,75","927,75","927,75","","-1,75%"
"30/08/2024","944,25","944,25","944,25","944,25","","0,88%"
"29/08/2024","936,00","936,00","936,00","936,00","","1,11%"
"28/08/2024","925,75","925,75","925,75","925,75","","0,54%"
"27/08/2024","920,75","920,75","920,75","920,75","","-0,41%"
"26/08/2024","924,50","924,50","924,50","924,50","","1,71%"
"23/08/2024","909,00","909,00","909,00","909,00","","1,37%"
"22/08/2024","896,75","896,75","896,75","896,75","","0,90%"
"21/08/2024","888,75","888,75","888,75","888,75","","0,57%"
"20/08/2024","883,75","883,75","883,75","883,75","","-1,31%"
"19/08/2024","895,50","895,50","895,50","895,50","","2,52%"
"16/08/2024","873,50","873,50","873,50","873,50","","0,52%"
"15/08/2024","869,00","869,00","869,00","869,00","","-1,17%"
"14/08/2024","879,25","879,25","879,25","879,25","","1,91%"
"13/08/2024","862,75","862,75","862,75","862,75","","0,35%"
"12/08/2024","859,75","859,75","859,75","859,75","","-0,89%"
"09/08/2024","867,50","867,50","867,50","867,50","","1,97%"
"08/08/2024","850,75","850,75","850,75","850,75","","0,53%"
"07/08/2024","846,25","846,25","846,25","846,25","","-1,20%"
"06/08/2024","856,50","856,50","856,50","856,50","","-3,44%"
"05/08/2024","887,00","887,00","887,00","887,00","","-0,76%"
"02/08/2024","893,75","893,75","893,75","893,75","","2,44%"
"01/08/2024","872,50","872,50","872,50","872,50","","-0,51%"
"31/07/2024","877,00","877,00","877,00","877,00","","0,23%"
"30/07/2024","875,00","875,00","875,00","875,00","","0,92%"
"29/07/2024","867,00","867,00","867,00","867,00","","-0,20%"
"26/07/2024","868,75","868,75","868,75","868,75","","1,05%"
"25/07/2024","859,75","859,75","859,75","859,75","","0,64%"
"24/07/2024","854,25","854,25","854,25","854,25","","-0,50%"
"23/07/2024","858,50","858,50","858,50","858,50","","-0,43%"
"22/07/2024","862,25","862,25","862,25","862,25","","0,73%"
"19/07/2024","856,00","856,00","856,00","856,00","","0,29%"
"18/07/2024","853,50","853,50","853,50","853,50","","0,09%"
"17/07/2024","852,75","852,75","852,75","852,75","","0,56%"
"16/07/2024","848,00","848,00","848,00","848,00","","-0,44%"
"15/07/2024","851,75","851,75","851,75","851,75","","0,18%"
"12/07/2024","850,25","850,25","850,25","850,25","","-0,47%"
"11/07/2024","854,25","854,25","854,25","854,25","","0,50%"
"10/07/2024","850,00","850,00","850,00","850,00","","-0,29%"
"09/07/2024","852,50","852,50","852,50","852,50","","-1,81%"
"05/07/2024","868,25","868,25","868,25","868,25","","-0,66%"
"04/07/2024","874,00","874,00","874,00","874,00","","-0,20%"
